🇨🇳央视频道,#genre#
涞源综合,http://jwcdnqx.hebyun.com.cn/live/jiyunlaiyuan/1500k/tzwj_video.m3u8
清苑新闻,https://jwcdnqx.hebyun.com.cn/live/qyxwpd/1500k/tzwj_video.m3u8
清苑生活,https://jwcdnqx.hebyun.com.cn/live/qyshpd/1500k/tzwj_video.m3u8
望都综合,https://jwliveqxzb.hebyun.com.cn/wddst/wddst.m3u8
望都综合,https://jwcdnqx.hebyun.com.cn/live/wddst/1500k/tzwj_video.m3u8
徐水电视台,https://jwliveqxzb.hebyun.com.cn/jiyunxushui123/jiyunxushui123.m3u8
徐水电视台,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
易县新闻综合,https://p2bj.vzan.com/578796/488749792001722434/live.m3u8
霸州新闻,http://hbbz.chinashadt.com:2036/live/bzxw.stream/playlist.m3u8
霸州公共,http://hbbz.chinashadt.com:2036/live/bzgg.stream/playlist.m3u8
南皮综合,https://jwcdnqx.hebyun.com.cn/live/npdspd/1500k/tzwj_video.m3u8
青县新闻,https://jwliveqxzb.hebyun.com.cn/qxtvlive1/qxtvlive1.m3u8
青县新闻,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8
任丘新闻综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
献县一套,http://hbxx.chinashadt.com:3299/live/stream:di3.stream_360p/playlist.m3u8
献县二套,http://hbxx.chinashadt.com:3299/live/stream:di4.stream_360p/playlist.m3u8
安平综合,http://shou.city1000.cn/live/apxw.m3u8
安平综合,http://shou.city1000.cn/live/apxw.flv
武邑一套,http://hbwy.chinashadt.com:2036/live/wy1.stream/playlist.m3u8
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
承德新闻综合,https://jwliveqxzb.hebyun.com.cn/cdsxwzhtv/cdsxwzhtv.m3u8
承德新闻综合,https://jwcdnqx.hebyun.com.cn/live/cdslywh/1500k/tzwj_video.m3u8
承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
承德公共生活,https://jwcdnqx.hebyun.com.cn/live/cdsggshtv/1500k/tzwj_video.m3u8
丰宁综合,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
丰宁综合,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
丰宁娱乐,https://jwcdnqx.hebyun.com.cn/live/fengningyulepindao/1500k/tzwj_video.m3u8
隆化影视,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
滦平新闻,http://live.lpxrmtzx.com/live/wh.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqzh.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
双滦新闻,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
双滦影视,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
兴隆影视,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
南宫电视,https://jwcdnqx.hebyun.com.cn/live/ngtv1/1500k/tzwj_video.m3u8
平乡综合,http://hbpx.chinashadt.com:2036/live/px1.stream/playlist.m3u8
清河新闻综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
清河经济综艺,https://jwliveqxzb.hebyun.com.cn/qinghe1/qinghe1.m3u8
冀州综合,http://hz752.love:63/live_60/ady.php?id=jzzh

陕西,#genre#
陕西卫视,http://1.83.163.75:8888/rtp/239.111.205.35:5140
陕西新闻,http://1.83.163.75:8888/rtp/239.111.205.28:5140
陕西体育,http://1.83.163.75:8888/rtp/239.111.205.36:5140
都市青春,http://219.144.235.108:8090/hls/35/index.m3u8
陕西生活,http://1.83.163.75:8888/rtp/239.111.205.98:5140
陕西影视,http://1.83.163.75:8888/rtp/239.111.205.99:5140
陕西公共,http://1.83.163.75:8888/rtp/239.111.205.100:5140
西部电影,http://1.83.163.75:8888/rtp/239.111.205.102:5140

陕西新闻,http://112.46.85.60:8002/hls/18/index.m3u8
陕西影视,http://112.46.85.60:8002/hls/19/index.m3u8
陕西3,http://112.46.85.60:8002/hls/21/index.m3u8
陕西4,http://112.46.85.60:8002/hls/21/index.m3u8
陕西5,http://112.46.85.60:8002/hls/22/index.m3u8
陕西6,http://112.46.85.60:8002/hls/23/index.m3u8

农林卫视,http://121.51.249.73/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225521/index.m3u8
农林卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226229/index.m3u8?

西安综合,http://stream2.xiancity.cn/xatv1/sd/live.m3u8
西安都市,http://stream2.xiancity.cn/xatv2/sd/live.m3u8
西安资讯,http://stream2.xiancity.cn/xatv3/sd/live.m3u8
西安影视,http://stream2.xiancity.cn/xatv4/sd/live.m3u8
西安丝路,http://stream2.xiancity.cn/xatv5/sd/live.m3u8
西安购物,http://stream2.xiancity.cn/xatv6/sd/live.m3u8
西安移动,http://stream2.xiancity.cn/xatv7/sd/live.m3u8
咸阳综合,http://player2.juyun.tv/tv/29377114.m3u8
咸阳公共,http://hplayer1.juyun.tv/camera/129041160.m3u8
渭南综合,http://stream1.hshan.com/xwzh/playlist.m3u8
渭南公共,http://stream1.hshan.com/hspd/sd/live.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
榆林综合,http://live.ylwltv.com:8089/live/1080p-yltv1.m3u8
榆林综合,http://live.ylwltv.com:8089/live/576p-yltv1.m3u8
榆林公共,http://live.ylwltv.com:8089/live/1080p-yltv2.m3u8
安康综合,http://hls-sxak.sobeylive.com/xjhsyapp2019/zhpdhd.m3u8
安康公共,http://hls-sxak.sobeylive.com/xjhsyapp2019/ggpdhd.m3u8
安康教育,http://hls-sxak.sobeylive.com/xjhsyapp2019/jypdhd.m3u8
宝鸡综合,http://h5.baojinews.com/m3u8/baojitv1.m3u8
宝鸡经济,http://h5.baojinews.com/m3u8/baojitv2.m3u8


山西,#genre#

山西黄河,http://183.188.198.189:6002/rtp/226.0.2.235:9792
山西黄河,http://1.70.32.227:8085/udp/239.1.1.2:8002
山西经济与科技,http://183.188.198.189:6002/rtp/226.0.2.236:9800
山西经济与科技,http://1.70.32.227:8085/udp/239.1.1.3:8003
山西影视HD,http://183.188.198.189:6002/rtp/226.0.2.237:9808
山西影视HD,http://1.70.32.227:8085/udp/239.1.1.4:8004
山西社会与法治,http://183.188.198.189:6002/rtp/226.0.2.238:9816
山西社会与法治,http://1.70.32.227:8085/udp/239.1.1.5:8005
山西文体生活,http://183.188.198.189:6002/rtp/226.0.2.16:8040
山西文体生活,http://1.70.32.227:8085/udp/239.1.1.6:8006
太原1,http://183.188.198.189:6002/rtp/226.0.2.201:9520
太原2,http://183.188.198.189:6002/rtp/226.0.2.202:9528
太原3,http://183.188.198.189:6002/rtp/226.0.2.203:9536
太原4,http://183.188.198.189:6002/rtp/226.0.2.204:9544
太原5,http://183.188.198.189:6002/rtp/226.0.2.205:9552
太原教育,http://183.188.198.189:6002/rtp/226.0.2.206:9560
晋城综合,http://1.70.32.227:8085/udp/239.1.1.120:8120

晋城公共,http://1.70.32.227:8085/udp/239.1.1.121:8121

运城1台,http://1.70.32.227:8085/udp/239.1.1.123:8123
运城2台,http://1.70.32.227:8085/udp/239.1.1.124:8124
泉阳综合,https://live.yqrtv.com/xwpd/sd/live.m3u8
泉阳科教,https://live.yqrtv.com/xwchne/sd/live.m3u8
朔州综合,https://live1.shuozhounews.cn/xwzh/sd/live.m3u8
朔州公共,https://live1.shuozhounews.cn/shyl/sd/live.m3u8
长治综合,http://111.53.105.2:8084/4b0bcd8509d748358b4450921fc3443b/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治公共,http://111.53.105.2:8084/7223161a96984d81b711d762d7e7fdd1/h264_300k_ts/index.m3u8?type=hls_live_redirect
长治教育,http://111.53.105.2:8084/2b7f0174d0f44c34bf466fc0ab801a3a/h264_300k_ts/index.m3u8?type=hls_live_redirect
晋中综合,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
运城综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
运城公共,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
运城科教,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
侯马新闻综合,http://hz752.love:63/live_60/ady.php?id=hmxw
芮城综合,http://hz752.love:63/live_60/ady.php?id=rczh
吕梁一套,http://hz752.love:63/live_60/ady.php?id=lltv1
吕梁二套,http://hz752.love:63/live_60/ady.php?id=lltv2

 贵州,#genre#

六盘水综合,http://file.lpsntv.com/nmip-media/channellive/channel110181/playlist.m3u8
六盘水公共,http://file.lpsntv.com/nmip-media/channellive/channel110983/playlist.m3u8
安顺新闻,https://player.juyun.tv/camera/64413134.m3u8
安顺公共,http://player4.juyun.tv/camera/82393176.m3u8
黔西综合,http://live2.qxndt.com/zhpd/sd/live.m3u8
黔西公共,http://live2.qxndt.com/ggpd/sd/live.m3u8
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8
湄潭综合,http://p2.weizan.cn/1635496647/663562647402642026/live.m3u8

吉林,#genre#
吉林卫视,http://119.54.0.212:9999/hls/18/index.m3u8
吉林新闻,http://119.54.0.212:9999/hls/23/index.m3u8
吉林影视,http://119.54.0.212:9999/hls/21/index.m3u8
吉林生活,http://119.54.0.212:9999/hls/20/index.m3u8
吉林都市,http://119.54.0.212:9999/hls/19/index.m3u8
吉林乡村,http://119.54.0.212:9999/hls/22/index.m3u8
吉林综艺,http://119.54.0.212:9999/hls/24/index.m3u8
吉林教育,http://119.54.0.212:9999/hls/27/index.m3u8
长影频道,http://119.54.0.212:9999/hls/28/index.m3u8
东北戏曲,http://119.54.0.212:9999/hls/25/index.m3u8
吉林卫视,http://36.49.53.3:8800/rtp/239.37.0.101:5540

吉林都市,http://36.49.53.3:8800/rtp/239.37.0.102:5540
吉林综合,http://36.49.53.3:8800/rtp/239.37.0.127:5540
吉林生活,http://36.49.53.3:8800/rtp/239.37.0.104:5540
吉林影视,http://36.49.53.3:8800/rtp/239.37.0.103:5540
吉林乡村,http://36.49.53.3:8800/rtp/239.37.0.105:5540
吉林公共,http://36.49.53.3:8800/rtp/239.37.0.106:5540
吉林文艺,http://stream1.jlntv.cn/fzpd/playlist.m3u8

吉林教育,http://36.49.53.3:8800/rtp/239.37.0.126:5540
吉林篮球,http://36.49.53.3:8800/rtp/239.37.0.108:5540
吉林7频道,http://36.49.53.3:8800/rtp/239.37.0.107:5540
东北戏曲,http://36.49.53.3:8800/rtp/239.37.0.109:5540
长春综合,http://p2bj.vzan.com/slowlive/802875241766623770/live.m3u8
长影频道,http://36.49.53.3:8800/rtp/239.37.0.125:5540

长春经济,http://p2bj.vzan.com/slowlive/640327555422230717/live.m3u8
长春市民,http://p2bj.vzan.com/slowlive/867238310848961956/live.m3u8
长春汽车,http://p2bj.vzan.com/slowlive/219785293160236092/live.m3u8
长春文旅体育,http://p2bj.vzan.com/slowlive/858045244441531955/live.m3u8
德惠综合,http://stream8.jlntv.cn/dhtv/playlist.m3u8
九台区电视台,http://stream10.jlntv.cn/jiutaitv/playlist.m3u8
农安综合,http://stream2.jlntv.cn/naxw/playlist.m3u8
双阳综合,http://stream11.jlntv.cn/shuangyang/playlist.m3u8
榆树综合,http://live.zhystv.com/ysyt/sd/live.m3u8
榆树综艺,http://live.zhystv.com/yset/sd/live.m3u8
桦甸综合,http://stream10.jlntv.cn/huadian/playlist.m3u8
磐石综合,http://stream5.jlntv.cn/ps/playlist.m3u8
舒兰综合,http://stream8.jlntv.cn/shulan/playlist.m3u8
永吉综合,http://stream10.jlntv.cn/yongji/playlist.m3u8
东北戏曲,http://stream1.jlntv.cn/dbxq/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
延边综合,http://live.ybtvyun.com/video/s10016-7e5f23de35df/index.m3u8
延边综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
辽源综合,http://stream2.jlntv.cn/liaoyuan1/sd/live.m3u8
长白山综合,http://stream8.jlntv.cn/cbstv/playlist.m3u8
长白新闻综合,http://player2.juyun.tv/tv/11347146.m3u8
长白朝鲜语综合,http://player2.juyun.tv/tv/11344136.m3u8
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
珲春电视台,http://stream8.jlntv.cn/hctv/playlist.m3u8
龙井综合,http://stream8.jlntv.cn/ljtv/playlist.m3u8
图们TV1,http://stream6.jlntv.cn/tm/playlist.m3u8
汪清综合,http://stream5.jlntv.cn/wq/playlist.m3u8
延吉综合,http://stream6.jlntv.cn/yj/playlist.m3u8
白城新闻综合,http://stream2.jlntv.cn/baicheng1/playlist.m3u8
大安新闻综合,http://stream6.jlntv.cn/da/playlist.m3u8
洮南综合,http://stream5.jlntv.cn/tn/sd/live.m3u8
通榆综合,http://stream6.jlntv.cn/ty/playlist.m3u8
镇赉综合,http://stream6.jlntv.cn/zl/playlist.m3u8
松原综合,http://stream2.jlntv.cn/sytv/playlist.m3u8
松原公共,http://stream8.jlntv.cn/sytv2/playlist.m3u8
扶余综合,http://stream6.jlntv.cn/fy/playlist.m3u8
乾安综合,http://stream6.jlntv.cn/qa/playlist.m3u8
前郭综合,http://stream2.jlntv.cn/qg/playlist.m3u8
四平综合,http://stream2.jlntv.cn/sptv/playlist.m3u8
公主岭综合,http://stream5.jlntv.cn/gzl/playlist.m3u8
梨树新闻,http://stream6.jlntv.cn/ls/playlist.m3u8
双辽综合,http://stream5.jlntv.cn/sl/playlist.m3u8
伊通综合,http://stream6.jlntv.cn/yt/playlist.m3u8
辽源新闻综合,http://stream2.jlntv.cn/liaoyuan1/playlist.m3u8
东丰综合,http://stream5.jlntv.cn/df/playlist.m3u8
东辽综合,http://stream5.jlntv.cn/dl/playlist.m3u8
白山综合,http://stream2.jlntv.cn/baishan1/playlist.m3u8
白山旅游生活,http://stream8.jlntv.cn/baishan2/playlist.m3u8
抚松综合,http://stream8.jlntv.cn/fs/playlist.m3u8
靖宇综合,http://stream8.jlntv.cn/jytv/playlist.m3u8
临江综合,http://stream8.jlntv.cn/linjiang/playlist.m3u8
江源综合,http://stream10.jlntv.cn/jiangyuantv/playlist.m3u8
通化新闻综合,http://stream2.jlntv.cn/tonghua1/playlist.m3u8
辉南新闻综合,http://stream5.jlntv.cn/hn/playlist.m3u8
集安综合,http://stream2.jlntv.cn/ja/playlist.m3u8
柳河综合,http://stream2.jlntv.cn/ja/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/playlist.m3u8
梅河口电视台,http://stream4.jlntv.cn/mhk/playlist.m3u8
通化县综合,http://stream5.jlntv.cn/thx/playlist.m3u8

 甘肃,#genre#

甘肃公共,http://live.todaydunhuang.com:1935/live/live157/500k/tzwj_video.m3u8
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8
张掖综合,https://play.kankanlive.com/live/1641368866623993.m3u8
张掖公共,https://play.kankanlive.com/live/1652322338466987.m3u8
兰州石化电视台,http://play.kankanlive.com/live/1651824590053902.m3u8
兰州石化电视台,http://play.kankanlive.com/live/1651824590053902.flv
金昌综合,http://play.kankanlive.com/live/1660096574549900.m3u8
金昌综合,http://play.kankanlive.com/live/1660096574549900.flv
金川电视台,http://play.kankanlive.com/live/1657360567739997.m3u
金川电视台,http://play.kankanlive.com/live/1657360567739997.flv
永昌电视台,http://play.kankanlive.com/live/1652755738635915.m3u8
永昌电视台,http://play.kankanlive.com/live/1652755738635915.flv
嘉峪关综合,http://play.kankanlive.com/live/1658978094528926.m3u8
嘉峪关综合,http://play.kankanlive.com/live/1658978094528926.flv
嘉峪关公共,http://play.kankanlive.com/live/1658978141553927.m3u8
嘉峪关公共,http://play.kankanlive.com/live/1658978141553927.flv
酒泉综合,http://stream.gsjqtv.com/pd1/sd/live.m3u8
酒泉公共,http://stream.gsjqtv.com/pd2/sd/live.m3u8
张掖新闻,http://play.kankanlive.com/live/1675849013180979.m3u8
张掖新闻,http://play.kankanlive.com/live/1675849013180979.flv
张掖公共,http://play.kankanlive.com/live/1675849073594980.m3u8
张掖公共,http://play.kankanlive.com/live/1675849073594980.flv
武威综合,http://play.kankanlive.com/live/1665542459897968.m3u8
武威综合,http://play.kankanlive.com/live/1665542459897968.flv
古浪综合,http://play.kankanlive.com/live/1647934328544907.m3u8
古浪综合,http://play.kankanlive.com/live/1647934328544907.flv
天祝综合,http://play.kankanlive.com/live/1656487214793905.m3u8
天祝综合,http://play.kankanlive.com/live/1656487214793905.flv
会宁综合,http://p6.vzan.com/slowlive/577613453950840330/live.m3u8
景泰综合,http://play.kankanlive.com/live/1624439143745981.m3u8
景泰综合,http://play.kankanlive.com/live/1624439143745981.flv
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8
白银文化教育,http://live.bygd.cn/bygg/sd/live.m3u8
靖远电视台,http://play.kankanlive.com/live/1658390970673988.m3u8
靖远电视台,http://play.kankanlive.com/live/1658390970673988.flv
天水综合,http://live.zhibotianshui.com/qvFb1c1/1000/live.m3u8
天水公共,http://live.zhibotianshui.com/UEi85OR/1000/live.m3u8
秦安综合,http://play.kankanlive.com/live/1649818213328996.m3u8
秦安综合,http://play.kankanlive.com/live/1649818213328996.flv
庆阳综合,http://stream.gsqytv.com.cn/xwzh/sd/live.m3u8
庆阳公共,http://stream.gsqytv.com.cn/ggpd/sd/live.m3u8
静宁电视台,http://play.kankanlive.com/live/1658194434596952.m3u8
静宁电视台,http://play.kankanlive.com/live/1658194434596952.flv
庄浪电视台,http://play.kankanlive.com/live/1655107221272926.m3u8
庄浪电视台,http://play.kankanlive.com/live/1655107221272926.flv
定西综合,http://play.kankanlive.com/live/1645679947087932.m3u8
定西综合,http://play.kankanlive.com/live/1645679947087932.flv
定西公共,http://play.kankanlive.com/live/1645680054929933.m3u8
定西公共,http://play.kankanlive.com/live/1645680054929933.flv
安定电视台,http://play.kankanlive.com/live/1636874215795985.m3u8
安定电视台,http://play.kankanlive.com/live/1636874215795985.flv
陇西电视台,http://play.kankanlive.com/live/1669881644081970.m3u8
陇西电视台,http://play.kankanlive.com/live/1669881644081970.flv
岷县综合,http://play.kankanlive.com/live/1672715401874967.m3u8
岷县综合,http://play.kankanlive.com/live/1672715401874967.flv
通渭综合,http://play.kankanlive.com/live/1661761962676984.m3u8
通渭综合,http://play.kankanlive.com/live/1661761962676984.flv
渭源电视台,http://play.kankanlive.com/live/1670425682598950.m3u8
渭源电视台,http://play.kankanlive.com/live/1670425682598950.flv
礼县综合,http://play.kankanlive.com/live/1652690766596995.m3u8
礼县综合,http://play.kankanlive.com/live/1652690766596995.flv
武都综合,http://play.kankanlive.com/live/1668736917088981.m3u8
武都综合,http://play.kankanlive.com/live/1668736917088981.flv
西和综合,http://play.kankanlive.com/live/1659926941626981.m3u8
西和综合,http://play.kankanlive.com/live/1659926941626981.flv
甘南综合,http://p6.vzan.com/slowlive/741553281218573208/live.m3u8
甘南藏语,http://p6.vzan.com/slowlive/002266196674802810/live.m3u8
迭部综合,http://p6.vzan.com/slowlive/340307485598993690/live.m3u8
碌曲综合,http://p6.vzan.com/slowlive/536674232489316013/live.m3u8
临潭综合,http://p6.vzan.com/slowlive/674295862685856486/live.m3u8
玛曲综合,http://p6.vzan.com/slowlive/782097964108258485/live.m3u8
夏河综合,http://p6.vzan.com/slowlive/483225221819464785/live.m3u8
卓尼综合,http://p6.vzan.com/slowlive/739231678016908030/live.m3u8
舟曲新闻综合,http://p6.vzan.com/slowlive/775973177933749565/live.m3u8
临洮电视台,http://hz752.love:63/live_60/migu.php?id=lttv
青海,#genre#
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
青海都市,http://stream.qhbtv.com/qhds/sd/live.m3u8
青海经视,http://stream.qhbtv.com/qhsh/sd/live.m3u8
西宁综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8
西宁生活,https://liveout.xntv.tv/a65jur/90p2i1.m3u8
海东综合,http://hz752.love:63/live_60/tm.php?id=haidong
大通电视台,http://dtrmlive.qhdtrm.cn/testpush/sd/live.m3u8
湟源电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangyuan.m3u8
湟中电视台,http://livecdn.dmqhyadmin.com/hls/xjhuangzhong.m3u8
玉树综合,http://stream.ysbtv.net/1/sd/live.m3u8
兴海电视台,http://lived.dmqhyadmin.com/xhzhpd/sd/live.m3u8
化隆电视台,http://livecdn.dmqhyadmin.com/hls/xjhualong.m3u8
民和电视台,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
德令哈电视台,http://livecdn.dmqhyadmin.com/hls/xjdelingha.m3u8
玉树电视台,http://stream.ysbtv.net/1/sd/live.m3u8
门源电视台,http://livecdn.dmqhyadmin.com/hls/xjmenyuan.m3u8
祁连电视台,http://livecdn.dmqhyadmin.com/hls/xjqilian.m3u8
贵南电视台,http://livecdn.dmqhyadmin.com/hls/xjguinan.m3u8

 云南,#genre#
云南卫视,http://220.163.178.144:8888/tsfile/live/0019_1.m3u8
云南卫视,http://hz752.love:63/live_60/astv.php?id=ynws
云南娱乐,http://220.163.178.144:8888/tsfile/live/0124_1.m3u8
云南公共,http://220.163.178.144:8888/tsfile/live/0127_1.m3u8
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/playlist.m3u8
云南康旅,http://hz752.love:63/live_60/yst.php?id=yntv6
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/playlist.m3u8
云南少儿,http://hz752.love:63/live_60/yst.php?id=yntvshaoer
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
云南国际,http://hz752.love:63/live_60/yst.php?id=yntvguoji
云南都市,http://220.163.178.144:8888/tsfile/live/0128_1.m3u8
云南都市,http://hz752.love:63/live_60/yst.php?id=yntv2
云南生活,http://hz752.love:63/live_60/yst.php?id=SD-1200k-720P-yntv4
云南影视,http://hz752.love:63/live_60/yst.php?id=SD-1200k-720P-yntv5
澜湄国际,http://tvlive.ynradio.com/live/yunnanguoji/chunks.m3u8
美丽云南,https://www.ynbit.com:1937/cyds-mlyn/livestream/playlist.m3u8
昆明综合,http://gxft.7766.org:9901http://14.204.32.194:6410/00000003/2/H_KMTV1?virtualDomain=00000003.live_hls.zte.com&programid=xxx&stbid=hotel&userid=hotel

昆明生活,http://wshls.live.migucloud.com/live/JT9JEQ54_C0/playlist.m3u8
昆明教育,http://gxft.7766.org:9901http://14.204.32.196:6410/00000003/2/H_KMJY?virtualDomain=00000003.live_hls.zte.com&programid=xxx&stbid=hotel&userid=hotel
昆明影视,http://gxft.7766.org:9901http://14.204.32.194:6410/00000003/2/H_KMTV3?virtualDomain=00000003.live_hls.zte.com&programid=xxx&stbid=hotel&userid=hotel
红河综合,http://tv.drs.hhtv.cc:8100/channellive/hhtv-1.flv
红河公共,http://tv.drs.hhtv.cc:8100/channellive/hhtv-2.flv
丽江综合,http://play.qlive.lijiangtv.com/live/tvzh.m3u8
丽江公共,http://play.qlive.lijiangtv.com/live/tvgg.m3u8
楚雄综合,https://pili-live-hlscxrm.tianma3600.com/cxrm/dspd1.m3u8
宝山综合,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
宝山公共,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
宝山文旅,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
文山综合,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103390/playlist.m3u8
文山公共,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103666/playlist.m3u8
怒江电视台,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
西双版纳综合,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
西双版纳民语,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
普洱一套,http://file.pebtv.cn:8101/cms/videos/nmip-media/channellive/channel12/playlist.m3u8
